Product ID,Handle,Title,URL,Status,Published,Total Variants,In Stock Variants,Out of Stock Variants,Inventory %,Option 1 Name,Option 2 Name,Option 1 Values,Option 2 Values
9600074711313,rudis-elite-terry-jogger-red-custom2,RUDIS Elite Terry Jogger - Red,https://www.rudis.com/products/rudis-elite-terry-jogger-red-custom2,Active,true,7,0,7,0.0,Color,Size,Red,"2XL, 3XL, LG, MD, SM, XL, XS"
9600073761041,rudis-elite-terry-hoodie-navy-custom2,RUDIS Elite Terry Hoodie - Navy,https://www.rudis.com/products/rudis-elite-terry-hoodie-navy-custom2,Active,true,7,0,7,0.0,Color,Size,Navy,"2XL, 3XL, LG, MD, SM, XL, XS"
9600073924881,rudis-elite-terry-hoodie-royal-custom2,RUDIS Elite Terry Hoodie - Royal,https://www.rudis.com/products/rudis-elite-terry-hoodie-royal-custom2,Active,true,7,0,7,0.0,Color,Size,Royal,"2XL, 3XL, LG, MD, SM, XL, XS"
9600073335057,rudis-elite-terry-hoodie-athletic-heather-gray-custom1,RUDIS Elite Terry Hoodie - Athletic Heather Gray,https://www.rudis.com/products/rudis-elite-terry-hoodie-athletic-heather-gray-custom1,Active,true,7,0,7,0.0,Color,Size,Athletic Heather Gray,"2XL, 3XL, LG, MD, SM, XL, XS"
9600072745233,rudis-elite-terry-crewneck-navy-custom1,RUDIS Elite Terry Crewneck - Navy,https://www.rudis.com/products/rudis-elite-terry-crewneck-navy-custom1,Active,true,7,0,7,0.0,Color,Size,Navy,"2XL, 3XL, LG, MD, SM, XL, XS"
9600074973457,rudis-elite-terry-jogger-white-custom2,RUDIS Elite Terry Jogger - White,https://www.rudis.com/products/rudis-elite-terry-jogger-white-custom2,Active,true,7,0,7,0.0,Color,Size,White,"2XL, 3XL, LG, MD, SM, XL, XS"
9600073990417,rudis-elite-terry-hoodie-white-custom3,RUDIS Elite Terry Hoodie - White,https://www.rudis.com/products/rudis-elite-terry-hoodie-white-custom3,Active,true,7,0,7,0.0,Color,Size,White,"2XL, 3XL, LG, MD, SM, XL, XS"
9600050528529,cool-feel-womens-fitted-crew-roger-custom2,COOL-FEEL Women's Fitted Crew - ROGER,https://www.rudis.com/products/cool-feel-womens-fitted-crew-roger-custom2,Active,true,7,0,7,0.0,Color,Size,ROGER,"2XL, 3XL, LG, MD, SM, XL, XS"
9600075530513,rudis-elite-terry-jogger-white-custom3,RUDIS Elite Terry Jogger - White,https://www.rudis.com/products/rudis-elite-terry-jogger-white-custom3,Active,true,7,0,7,0.0,Color,Size,White,"2XL, 3XL, LG, MD, SM, XL, XS"
9600074350865,rudis-elite-terry-hoodie-white-custom2,RUDIS Elite Terry Hoodie - White,https://www.rudis.com/products/rudis-elite-terry-hoodie-white-custom2,Active,true,7,0,7,0.0,Color,Size,White,"2XL, 3XL, LG, MD, SM, XL, XS"
9600058786065,rudis-cool-feel-crewneck-white-custom1,RUDIS COOL-FEEL Crewneck - White,https://www.rudis.com/products/rudis-cool-feel-crewneck-white-custom1,Active,true,7,0,7,0.0,Color,Size,White,"2XL, 3XL, LG, MD, SM, XL, XS"
9600072941841,rudis-elite-terry-crewneck-royal-custom1,RUDIS Elite Terry Crewneck - Royal,https://www.rudis.com/products/rudis-elite-terry-crewneck-royal-custom1,Active,true,7,0,7,0.0,Color,Size,Royal,"2XL, 3XL, LG, MD, SM, XL, XS"
9600058425617,rudis-cool-feel-crewneck-carbon-custom1,RUDIS COOL-FEEL Crewneck - Carbon,https://www.rudis.com/products/rudis-cool-feel-crewneck-carbon-custom1,Active,true,7,0,7,0.0,Color,Size,Carbon,"2XL, 3XL, LG, MD, SM, XL, XS"
9600057639185,rudis-cool-feel-crewneck-carbon-custom3,RUDIS COOL-FEEL Crewneck - Carbon,https://www.rudis.com/products/rudis-cool-feel-crewneck-carbon-custom3,Active,true,7,0,7,0.0,Color,Size,Carbon,"2XL, 3XL, LG, MD, SM, XL, XS"
9600058458385,rudis-cool-feel-crewneck-ice-custom2,RUDIS COOL-FEEL Crewneck - Ice,https://www.rudis.com/products/rudis-cool-feel-crewneck-ice-custom2,Active,true,7,0,7,0.0,Color,Size,Ice,"2XL, 3XL, LG, MD, SM, XL, XS"
9600058818833,rudis-cool-feel-crewneck-white-custom3,RUDIS COOL-FEEL Crewneck - White,https://www.rudis.com/products/rudis-cool-feel-crewneck-white-custom3,Active,true,7,0,7,0.0,Color,Size,White,"2XL, 3XL, LG, MD, SM, XL, XS"
9600058753297,rudis-cool-feel-crewneck-white-custom2,RUDIS COOL-FEEL Crewneck - White,https://www.rudis.com/products/rudis-cool-feel-crewneck-white-custom2,Active,true,7,0,7,0.0,Color,Size,White,"2XL, 3XL, LG, MD, SM, XL, XS"
9600058032401,rudis-cool-feel-crewneck-ice-custom3,RUDIS COOL-FEEL Crewneck - Ice,https://www.rudis.com/products/rudis-cool-feel-crewneck-ice-custom3,Active,true,7,0,7,0.0,Color,Size,Ice,"2XL, 3XL, LG, MD, SM, XL, XS"
9600084705553,rudis-gold-standard-jacket-dark-olive-custom2,RUDIS Gold Standard Jacket - Dark Olive,https://www.rudis.com/products/rudis-gold-standard-jacket-dark-olive-custom2,Active,true,7,0,7,0.0,Color,Size,Dark Olive,"2XL, 3XL, LG, MD, SM, XL, XS"
9600058851601,rudis-cool-feel-crewneck-ice-custom1,RUDIS COOL-FEEL Crewneck - Ice,https://www.rudis.com/products/rudis-cool-feel-crewneck-ice-custom1,Active,true,7,0,7,0.0,Color,Size,Ice,"2XL, 3XL, LG, MD, SM, XL, XS"
9600057409809,rudis-cool-feel-crewneck-carbon-custom2,RUDIS COOL-FEEL Crewneck - Carbon,https://www.rudis.com/products/rudis-cool-feel-crewneck-carbon-custom2,Active,true,7,0,7,0.0,Color,Size,Carbon,"2XL, 3XL, LG, MD, SM, XL, XS"
9600085819665,rudis-gold-standard-pants-ice-custom1,RUDIS Gold Standard Pants - Ice,https://www.rudis.com/products/rudis-gold-standard-pants-ice-custom1,Active,true,7,0,7,0.0,Color,Size,Ice,"2XL, 3XL, LG, MD, SM, XL, XS"
9600085885201,rudis-gold-standard-jacket-white-custom2,RUDIS Gold Standard Jacket - White,https://www.rudis.com/products/rudis-gold-standard-jacket-white-custom2,Active,true,7,0,7,0.0,Color,Size,White,"2XL, 3XL, LG, MD, SM, XL, XS"
9600085950737,rudis-gold-standard-pants-dark-olive-custom1,RUDIS Gold Standard Pants - Dark Olive,https://www.rudis.com/products/rudis-gold-standard-pants-dark-olive-custom1,Active,true,7,0,7,0.0,Color,Size,Dark Olive,"2XL, 3XL, LG, MD, SM, XL, XS"
9600084640017,rudis-gold-standard-jacket-dark-olive-custom3,RUDIS Gold Standard Jacket - Dark Olive,https://www.rudis.com/products/rudis-gold-standard-jacket-dark-olive-custom3,Active,true,7,0,7,0.0,Color,Size,Dark Olive,"2XL, 3XL, LG, MD, SM, XL, XS"
9600084934929,rudis-gold-standard-jacket-dark-olive-custom1,RUDIS Gold Standard Jacket - Dark Olive,https://www.rudis.com/products/rudis-gold-standard-jacket-dark-olive-custom1,Active,true,7,0,7,0.0,Color,Size,Dark Olive,"2XL, 3XL, LG, MD, SM, XL, XS"
9600086540561,rudis-gold-standard-pants-ice-custom3,RUDIS Gold Standard Pants - Ice,https://www.rudis.com/products/rudis-gold-standard-pants-ice-custom3,Active,true,7,0,7,0.0,Color,Size,Ice,"2XL, 3XL, LG, MD, SM, XL, XS"
9600084672785,rudis-gold-standard-jacket-ice-custom3,RUDIS Gold Standard Jacket - Ice,https://www.rudis.com/products/rudis-gold-standard-jacket-ice-custom3,Active,true,7,0,7,0.0,Color,Size,Ice,"2XL, 3XL, LG, MD, SM, XL, XS"
9600085786897,rudis-gold-standard-jacket-white-custom1,RUDIS Gold Standard Jacket - White,https://www.rudis.com/products/rudis-gold-standard-jacket-white-custom1,Active,true,7,0,7,0.0,Color,Size,White,"2XL, 3XL, LG, MD, SM, XL, XS"
9600085917969,rudis-gold-standard-pants-dark-olive-custom2,RUDIS Gold Standard Pants - Dark Olive,https://www.rudis.com/products/rudis-gold-standard-pants-dark-olive-custom2,Active,true,7,0,7,0.0,Color,Size,Dark Olive,"2XL, 3XL, LG, MD, SM, XL, XS"
9600086835473,rudis-gold-standard-pants-dark-olive-custom3,RUDIS Gold Standard Pants - Dark Olive,https://www.rudis.com/products/rudis-gold-standard-pants-dark-olive-custom3,Active,true,7,0,7,0.0,Color,Size,Dark Olive,"2XL, 3XL, LG, MD, SM, XL, XS"
9600086475025,rudis-gold-standard-pants-ice-custom2,RUDIS Gold Standard Pants - Ice,https://www.rudis.com/products/rudis-gold-standard-pants-ice-custom2,Active,true,7,0,7,0.0,Color,Size,Ice,"2XL, 3XL, LG, MD, SM, XL, XS"
9600084738321,rudis-gold-standard-jacket-ice-custom2,RUDIS Gold Standard Jacket - Ice,https://www.rudis.com/products/rudis-gold-standard-jacket-ice-custom2,Active,true,7,0,7,0.0,Color,Size,Ice,"2XL, 3XL, LG, MD, SM, XL, XS"
9600084771089,rudis-gold-standard-jacket-ice-custom1,RUDIS Gold Standard Jacket - Ice,https://www.rudis.com/products/rudis-gold-standard-jacket-ice-custom1,Active,true,7,0,7,0.0,Color,Size,Ice,"2XL, 3XL, LG, MD, SM, XL, XS"
9600069206289,rudis-elite-super-soft-t-shirt-emerald-custom3,RUDIS Elite Super Soft T-Shirt - Emerald,https://www.rudis.com/products/rudis-elite-super-soft-t-shirt-emerald-custom3,Active,true,7,0,7,0.0,Color,Size,Emerald,"2XL, 3XL, LG, MD, SM, XL, XS"
9600070385937,rudis-elite-super-soft-t-shirt-white-custom1,RUDIS Elite Super Soft T-Shirt - White,https://www.rudis.com/products/rudis-elite-super-soft-t-shirt-white-custom1,Active,true,7,0,7,0.0,Color,Size,White,"2XL, 3XL, LG, MD, SM, XL, XS"
9600069468433,rudis-elite-super-soft-t-shirt-heather-charcoal-custom2,RUDIS Elite Super Soft T-Shirt - Heather Charcoal,https://www.rudis.com/products/rudis-elite-super-soft-t-shirt-heather-charcoal-custom2,Active,true,7,0,7,0.0,Color,Size,Heather Charcoal,"2XL, 3XL, LG, MD, SM, XL, XS"
9600069533969,rudis-elite-super-soft-t-shirt-emerald-custom1,RUDIS Elite Super Soft T-Shirt - Emerald,https://www.rudis.com/products/rudis-elite-super-soft-t-shirt-emerald-custom1,Active,true,7,0,7,0.0,Color,Size,Emerald,"2XL, 3XL, LG, MD, SM, XL, XS"
9600085459217,rudis-gold-standard-jacket-white-custom3,RUDIS Gold Standard Jacket - White,https://www.rudis.com/products/rudis-gold-standard-jacket-white-custom3,Active,true,7,0,7,0.0,Color,Size,White,"2XL, 3XL, LG, MD, SM, XL, XS"
9600069665041,rudis-elite-super-soft-t-shirt-ice-custom1,RUDIS Elite Super Soft T-Shirt - Ice,https://www.rudis.com/products/rudis-elite-super-soft-t-shirt-ice-custom1,Active,true,7,0,7,0.0,Color,Size,Ice,"2XL, 3XL, LG, MD, SM, XL, XS"
9600069632273,rudis-elite-super-soft-t-shirt-ice-custom3,RUDIS Elite Super Soft T-Shirt - Ice,https://www.rudis.com/products/rudis-elite-super-soft-t-shirt-ice-custom3,Active,true,7,0,7,0.0,Color,Size,Ice,"2XL, 3XL, LG, MD, SM, XL, XS"
9600071926033,rudis-elite-terry-crewneck-black-custom2,RUDIS Elite Terry Crewneck - Black,https://www.rudis.com/products/rudis-elite-terry-crewneck-black-custom2,Active,true,7,0,7,0.0,Color,Size,Black,"2XL, 3XL, LG, MD, SM, XL, XS"
9600071991569,rudis-elite-terry-crewneck-black-custom1,RUDIS Elite Terry Crewneck - Black,https://www.rudis.com/products/rudis-elite-terry-crewneck-black-custom1,Active,true,7,0,7,0.0,Color,Size,Black,"2XL, 3XL, LG, MD, SM, XL, XS"
9600070320401,rudis-elite-super-soft-t-shirt-white-custom2,RUDIS Elite Super Soft T-Shirt - White,https://www.rudis.com/products/rudis-elite-super-soft-t-shirt-white-custom2,Active,true,7,0,7,0.0,Color,Size,White,"2XL, 3XL, LG, MD, SM, XL, XS"
9600093749521,rudis-performance-long-sleeve-lunar-gray-custom2,RUDIS Performance Long Sleeve - Lunar Gray,https://www.rudis.com/products/rudis-performance-long-sleeve-lunar-gray-custom2,Active,true,7,0,7,0.0,Color,Size,Lunar Gray,"2XL, 3XL, LG, MD, SM, XL, XS"
9600069959953,rudis-elite-super-soft-t-shirt-heather-charcoal-custom3,RUDIS Elite Super Soft T-Shirt - Heather Charcoal,https://www.rudis.com/products/rudis-elite-super-soft-t-shirt-heather-charcoal-custom3,Active,true,7,0,7,0.0,Color,Size,Heather Charcoal,"2XL, 3XL, LG, MD, SM, XL, XS"
9600093847825,rudis-performance-long-sleeve-lunar-gray-custom3,RUDIS Performance Long Sleeve - Lunar Gray,https://www.rudis.com/products/rudis-performance-long-sleeve-lunar-gray-custom3,Active,true,7,0,7,0.0,Color,Size,Lunar Gray,"2XL, 3XL, LG, MD, SM, XL, XS"
9600093913361,rudis-performance-long-sleeve-orange-custom2,RUDIS Performance Long Sleeve - Orange,https://www.rudis.com/products/rudis-performance-long-sleeve-orange-custom2,Active,true,7,0,7,0.0,Color,Size,Orange,"2XL, 3XL, LG, MD, SM, XL, XS"
9600096141585,rudis-performance-t-shirt-orange-custom3,RUDIS Performance T-Shirt - Orange,https://www.rudis.com/products/rudis-performance-t-shirt-orange-custom3,Active,true,7,0,7,0.0,Color,Size,Orange,"2XL, 3XL, LG, MD, SM, XL, XS"
9600095912209,rudis-performance-t-shirt-orange-custom2,RUDIS Performance T-Shirt - Orange,https://www.rudis.com/products/rudis-performance-t-shirt-orange-custom2,Active,true,7,0,7,0.0,Color,Size,Orange,"2XL, 3XL, LG, MD, SM, XL, XS"
9600069599505,rudis-elite-super-soft-t-shirt-heather-charcoal-custom1,RUDIS Elite Super Soft T-Shirt - Heather Charcoal,https://www.rudis.com/products/rudis-elite-super-soft-t-shirt-heather-charcoal-custom1,Active,true,7,0,7,0.0,Color,Size,Heather Charcoal,"2XL, 3XL, LG, MD, SM, XL, XS"
9600095748369,rudis-performance-t-shirt-maroon-custom2,RUDIS Performance T-Shirt - Maroon,https://www.rudis.com/products/rudis-performance-t-shirt-maroon-custom2,Active,true,7,0,7,0.0,Color,Size,Maroon,"2XL, 3XL, LG, MD, SM, XL, XS"
9600094470417,rudis-performance-long-sleeve-royal-custom3,RUDIS Performance Long Sleeve - Royal,https://www.rudis.com/products/rudis-performance-long-sleeve-royal-custom3,Active,true,7,0,7,0.0,Color,Size,Royal,"2XL, 3XL, LG, MD, SM, XL, XS"
9600096960785,rudis-performance-t-shirt-yellow-custom1,RUDIS Performance T-Shirt - Yellow,https://www.rudis.com/products/rudis-performance-t-shirt-yellow-custom1,Active,true,7,0,7,0.0,Color,Size,Yellow,"2XL, 3XL, LG, MD, SM, XL, XS"
9600069173521,rudis-elite-super-soft-t-shirt-emerald-custom2,RUDIS Elite Super Soft T-Shirt - Emerald,https://www.rudis.com/products/rudis-elite-super-soft-t-shirt-emerald-custom2,Active,true,7,0,7,0.0,Color,Size,Emerald,"2XL, 3XL, LG, MD, SM, XL, XS"
9600072057105,rudis-elite-terry-crewneck-black-custom3,RUDIS Elite Terry Crewneck - Black,https://www.rudis.com/products/rudis-elite-terry-crewneck-black-custom3,Active,true,7,0,7,0.0,Color,Size,Black,"2XL, 3XL, LG, MD, SM, XL, XS"
9600096698641,rudis-performance-t-shirt-yellow-custom2,RUDIS Performance T-Shirt - Yellow,https://www.rudis.com/products/rudis-performance-t-shirt-yellow-custom2,Active,true,7,0,7,0.0,Color,Size,Yellow,"2XL, 3XL, LG, MD, SM, XL, XS"
9600096239889,rudis-performance-t-shirt-navy-custom3,RUDIS Performance T-Shirt - Navy,https://www.rudis.com/products/rudis-performance-t-shirt-navy-custom3,Active,true,7,0,7,0.0,Color,Size,Navy,"2XL, 3XL, LG, MD, SM, XL, XS"
9600094994705,rudis-performance-long-sleeve-white-custom3,RUDIS Performance Long Sleeve - White,https://www.rudis.com/products/rudis-performance-long-sleeve-white-custom3,Active,true,7,0,7,0.0,Color,Size,White,"2XL, 3XL, LG, MD, SM, XL, XS"
9600093159697,rudis-performance-long-sleeve-lunar-gray-custom1,RUDIS Performance Long Sleeve - Lunar Gray,https://www.rudis.com/products/rudis-performance-long-sleeve-lunar-gray-custom1,Active,true,7,0,7,0.0,Color,Size,Lunar Gray,"2XL, 3XL, LG, MD, SM, XL, XS"
9600071860497,rudis-elite-terry-crewneck-athletic-heather-gray-custom2,RUDIS Elite Terry Crewneck - Athletic Heather Gray,https://www.rudis.com/products/rudis-elite-terry-crewneck-athletic-heather-gray-custom2,Active,true,7,0,7,0.0,Color,Size,Athletic Heather Gray,"2XL, 3XL, LG, MD, SM, XL, XS"
9600096665873,rudis-performance-t-shirt-navy-custom1,RUDIS Performance T-Shirt - Navy,https://www.rudis.com/products/rudis-performance-t-shirt-navy-custom1,Active,true,7,0,7,0.0,Color,Size,Navy,"2XL, 3XL, LG, MD, SM, XL, XS"
9600095781137,rudis-performance-t-shirt-maroon-custom3,RUDIS Performance T-Shirt - Maroon,https://www.rudis.com/products/rudis-performance-t-shirt-maroon-custom3,Active,true,7,0,7,0.0,Color,Size,Maroon,"2XL, 3XL, LG, MD, SM, XL, XS"
9600094241041,rudis-performance-long-sleeve-royal-custom1,RUDIS Performance Long Sleeve - Royal,https://www.rudis.com/products/rudis-performance-long-sleeve-royal-custom1,Active,true,7,0,7,0.0,Color,Size,Royal,"2XL, 3XL, LG, MD, SM, XL, XS"
9600093421841,rudis-performance-long-sleeve-orange-custom1,RUDIS Performance Long Sleeve - Orange,https://www.rudis.com/products/rudis-performance-long-sleeve-orange-custom1,Active,true,7,0,7,0.0,Color,Size,Orange,"2XL, 3XL, LG, MD, SM, XL, XS"
9600094142737,rudis-performance-long-sleeve-white-custom1,RUDIS Performance Long Sleeve - White,https://www.rudis.com/products/rudis-performance-long-sleeve-white-custom1,Active,true,7,0,7,0.0,Color,Size,White,"2XL, 3XL, LG, MD, SM, XL, XS"
9600098959633,rudis-performance-uniform-pants-royal-custom1,RUDIS Performance Uniform Pants - Royal,https://www.rudis.com/products/rudis-performance-uniform-pants-royal-custom1,Active,true,7,0,7,0.0,Color,Size,Royal,"2XL, 3XL, LG, MD, SM, XL, XS"
9600093815057,rudis-performance-long-sleeve-orange-custom3,RUDIS Performance Long Sleeve - Orange,https://www.rudis.com/products/rudis-performance-long-sleeve-orange-custom3,Active,true,7,0,7,0.0,Color,Size,Orange,"2XL, 3XL, LG, MD, SM, XL, XS"
9600098992401,rudis-performance-uniform-pants-royal-custom3,RUDIS Performance Uniform Pants - Royal,https://www.rudis.com/products/rudis-performance-uniform-pants-royal-custom3,Active,true,7,0,7,0.0,Color,Size,Royal,"2XL, 3XL, LG, MD, SM, XL, XS"
9600095846673,rudis-performance-t-shirt-orange-custom1,RUDIS Performance T-Shirt - Orange,https://www.rudis.com/products/rudis-performance-t-shirt-orange-custom1,Active,true,7,0,7,0.0,Color,Size,Orange,"2XL, 3XL, LG, MD, SM, XL, XS"
9600071827729,rudis-elite-terry-crewneck-athletic-heather-gray-custom3,RUDIS Elite Terry Crewneck - Athletic Heather Gray,https://www.rudis.com/products/rudis-elite-terry-crewneck-athletic-heather-gray-custom3,Active,true,7,0,7,0.0,Color,Size,Athletic Heather Gray,"2XL, 3XL, LG, MD, SM, XL, XS"
9600072483089,rudis-elite-terry-crewneck-navy-custom3,RUDIS Elite Terry Crewneck - Navy,https://www.rudis.com/products/rudis-elite-terry-crewneck-navy-custom3,Active,true,7,0,7,0.0,Color,Size,Navy,"2XL, 3XL, LG, MD, SM, XL, XS"
9600096502033,rudis-performance-t-shirt-red-custom3,RUDIS Performance T-Shirt - Red,https://www.rudis.com/products/rudis-performance-t-shirt-red-custom3,Active,true,7,0,7,0.0,Color,Size,Red,"2XL, 3XL, LG, MD, SM, XL, XS"
9600070254865,rudis-elite-super-soft-t-shirt-white-custom3,RUDIS Elite Super Soft T-Shirt - White,https://www.rudis.com/products/rudis-elite-super-soft-t-shirt-white-custom3,Active,true,7,0,7,0.0,Color,Size,White,"2XL, 3XL, LG, MD, SM, XL, XS"
9600095322385,rudis-performance-t-shirt-emerald-custom1,RUDIS Performance T-Shirt - Emerald,https://www.rudis.com/products/rudis-performance-t-shirt-emerald-custom1,Active,true,7,0,7,0.0,Color,Size,Emerald,"2XL, 3XL, LG, MD, SM, XL, XS"
9600097878289,rudis-performance-uniform-jacket-red-custom2,RUDIS Performance Uniform Jacket - Red,https://www.rudis.com/products/rudis-performance-uniform-jacket-red-custom2,Active,true,7,0,7,0.0,Color,Size,Red,"2XL, 3XL, LG, MD, SM, XL, XS"
9600096796945,rudis-performance-t-shirt-red-custom1,RUDIS Performance T-Shirt - Red,https://www.rudis.com/products/rudis-performance-t-shirt-red-custom1,Active,true,7,0,7,0.0,Color,Size,Red,"2XL, 3XL, LG, MD, SM, XL, XS"
9600094011665,rudis-performance-long-sleeve-red-custom2,RUDIS Performance Long Sleeve - Red,https://www.rudis.com/products/rudis-performance-long-sleeve-red-custom2,Active,true,7,0,7,0.0,Color,Size,Red,"2XL, 3XL, LG, MD, SM, XL, XS"
9600094372113,rudis-performance-long-sleeve-red-custom3,RUDIS Performance Long Sleeve - Red,https://www.rudis.com/products/rudis-performance-long-sleeve-red-custom3,Active,true,7,0,7,0.0,Color,Size,Red,"2XL, 3XL, LG, MD, SM, XL, XS"
9600098173201,rudis-performance-uniform-jacket-red-custom1,RUDIS Performance Uniform Jacket - Red,https://www.rudis.com/products/rudis-performance-uniform-jacket-red-custom1,Active,true,7,0,7,0.0,Color,Size,Red,"2XL, 3XL, LG, MD, SM, XL, XS"
9600095453457,rudis-performance-t-shirt-emerald-custom3,RUDIS Performance T-Shirt - Emerald,https://www.rudis.com/products/rudis-performance-t-shirt-emerald-custom3,Active,true,7,0,7,0.0,Color,Size,Emerald,"2XL, 3XL, LG, MD, SM, XL, XS"
9600098828561,rudis-performance-uniform-pants-navy-custom3,RUDIS Performance Uniform Pants - Navy,https://www.rudis.com/products/rudis-performance-uniform-pants-navy-custom3,Active,true,7,0,7,0.0,Color,Size,Navy,"2XL, 3XL, LG, MD, SM, XL, XS"
9600097911057,rudis-performance-uniform-jacket-red-custom3,RUDIS Performance Uniform Jacket - Red,https://www.rudis.com/products/rudis-performance-uniform-jacket-red-custom3,Active,true,7,0,7,0.0,Color,Size,Red,"2XL, 3XL, LG, MD, SM, XL, XS"
9600096829713,rudis-performance-t-shirt-yellow-custom3,RUDIS Performance T-Shirt - Yellow,https://www.rudis.com/products/rudis-performance-t-shirt-yellow-custom3,Active,true,7,0,7,0.0,Color,Size,Yellow,"2XL, 3XL, LG, MD, SM, XL, XS"
9600099025169,rudis-performance-uniform-pants-navy-custom2,RUDIS Performance Uniform Pants - Navy,https://www.rudis.com/products/rudis-performance-uniform-pants-navy-custom2,Active,true,7,0,7,0.0,Color,Size,Navy,"2XL, 3XL, LG, MD, SM, XL, XS"
9600096272657,rudis-performance-t-shirt-navy-custom2,RUDIS Performance T-Shirt - Navy,https://www.rudis.com/products/rudis-performance-t-shirt-navy-custom2,Active,true,7,0,7,0.0,Color,Size,Navy,"2XL, 3XL, LG, MD, SM, XL, XS"
9600069763345,rudis-elite-super-soft-t-shirt-ice-custom2,RUDIS Elite Super Soft T-Shirt - Ice,https://www.rudis.com/products/rudis-elite-super-soft-t-shirt-ice-custom2,Active,true,7,0,7,0.0,Color,Size,Ice,"2XL, 3XL, LG, MD, SM, XL, XS"
9600095486225,rudis-performance-t-shirt-emerald-custom2,RUDIS Performance T-Shirt - Emerald,https://www.rudis.com/products/rudis-performance-t-shirt-emerald-custom2,Active,true,7,0,7,0.0,Color,Size,Emerald,"2XL, 3XL, LG, MD, SM, XL, XS"
9600099647761,rudis-performance-uniform-pants-royal-custom2,RUDIS Performance Uniform Pants - Royal,https://www.rudis.com/products/rudis-performance-uniform-pants-royal-custom2,Active,true,7,0,7,0.0,Color,Size,Royal,"2XL, 3XL, LG, MD, SM, XL, XS"
